CustomerID,PersonID,TerritoryID,BusinessEntityID,PersonType,name,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,Name_1,CountryRegionCode,Group
15717,7100,9,7100,IN,Alexia M.Henderson,2357.6918,2003-05-15Z,1976-05-26Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,2,Australia,AU,Pacific
15718,2635,9,2635,IN,Heather L.Lin,21,2004-03-19Z,1976-04-15Z,M,50001-75000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15719,12391,9,12391,IN,Lacey A.Liang,2253.4718,2003-05-27Z,1976-07-13Z,M,75001-100000,F,0,0,Bachelors ,Professional,1,2,Australia,AU,Pacific
15720,7083,9,7083,IN,Jaime NULL.Ramos,19.33,2003-08-14Z,1974-07-26Z,M,50001-75000,F,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15721,4862,9,4862,IN,Cara R.Guo,-6.01,2003-12-19Z,1974-08-15Z,S,75001-100000,F,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15722,7655,9,7655,IN,Angela NULL.Jenkins,295.3836,2003-05-22Z,1974-11-26Z,M,75001-100000,F,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15723,4579,9,4579,IN,Kate L.Deng,2324.9918,2003-05-12Z,1974-03-18Z,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15724,13278,9,13278,IN,Roger L.She,250.8836,2003-05-08Z,1974-05-02Z,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15725,12814,9,12814,IN,Trevor M.Price,238.5508,2003-05-25Z,1973-07-18Z,M,75001-100000,M,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15726,7809,9,7809,IN,Faith F.Barnes,292.8736,2003-05-11Z,1973-02-27Z,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15727,11984,9,11984,IN,Alisha A.Zeng,39.99,2003-11-10Z,1972-05-03Z,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15728,20500,9,20500,IN,Keith NULL.Sharma,21,2003-09-09Z,1973-08-03Z,M,greater than 100000,M,0,5,Partial College,Management,0,3,Australia,AU,Pacific
15729,3373,9,3373,IN,Mayra M.Suri,248.5708,2003-06-30Z,1972-09-24Z,M,75001-100000,F,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15730,19204,9,19204,IN,Philip NULL.Dominguez,69.99,2004-02-20Z,1972-02-19Z,M,75001-100000,M,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15731,20470,9,20470,IN,Corey R.Chavez,-34.99,2003-09-27Z,1971-03-20Z,S,75001-100000,M,0,0,Bachelors ,Professional,0,4,Australia,AU,Pacific
15732,17668,9,17668,IN,Sandra V.Zhu,2285.0004,2003-06-15Z,1972-05-28Z,M,greater than 100000,F,0,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15733,18536,9,18536,IN,Leslie NULL.Ramos,320.8636,2003-06-11Z,1972-03-25Z,M,greater than 100000,F,0,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15734,19786,9,19786,IN,Alicia NULL.Lal,248.5708,2003-06-28Z,1970-07-11Z,M,75001-100000,F,0,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15735,14122,9,14122,IN,Lori A.Blanco,61.68,2003-12-23Z,1970-05-02Z,M,75001-100000,F,0,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15751,2510,9,2510,IN,Kristen NULL.Xu,248.5708,2003-06-24Z,1955-02-25Z,S,75001-100000,F,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15752,16030,9,16030,IN,Bobby NULL.Rodriguez,2332.6904,2003-06-11Z,1955-10-02Z,M,75001-100000,M,2,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
15753,17698,9,17698,IN,Margaret NULL.Li,2240.0018,2003-06-12Z,1956-12-22Z,S,50001-75000,F,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15754,20766,9,20766,IN,Crystal E.Xu,2274.9804,2003-06-07Z,1956-06-23Z,S,50001-75000,F,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15755,5600,9,5600,IN,Connor NULL.Flores,2285.0018,2003-06-27Z,1956-01-26Z,M,50001-75000,M,2,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
15756,10547,9,10547,IN,Kari NULL.Gutierrez,2299.9904,2003-06-28Z,1957-07-08Z,S,50001-75000,F,2,0,High School,Professional,1,2,Australia,AU,Pacific
15757,13221,9,13221,IN,Edwin J.Ferrier,-2071.4192,2003-06-27Z,1957-07-10Z,S,50001-75000,M,2,0,High School,Professional,1,2,Australia,AU,Pacific
15758,10530,9,10530,IN,Arturo NULL.Andersen,-6.01,2004-07-08Z,1958-05-26Z,M,greater than 100000,M,0,1,Graduate Degree,Management,1,0,Australia,AU,Pacific
15764,13053,9,13053,IN,Louis D.Guo,2298.0104,2003-06-10Z,1959-06-15Z,S,greater than 100000,M,1,2,Bachelors ,Management,0,2,Australia,AU,Pacific
15765,9170,9,9170,IN,Gilbert C.Deng,-2319.9882,2003-06-25Z,1959-10-18Z,M,greater than 100000,M,0,1,Graduate Degree,Management,1,3,Australia,AU,Pacific
15766,8810,9,8810,IN,Priscilla NULL.Black,-10,2003-08-02Z,1959-08-16Z,S,greater than 100000,F,0,0,Graduate Degree,Management,0,1,Australia,AU,Pacific
15767,20199,9,20199,IN,George C.Prasad,245.8936,2003-06-24Z,1959-05-24Z,S,greater than 100000,M,0,0,Graduate Degree,Management,0,3,Australia,AU,Pacific
15783,6675,9,6675,IN,David NULL.Alexander,-6.01,2004-01-11Z,1967-07-11Z,M,75001-100000,M,3,3,Bachelors ,Professional,1,0,Australia,AU,Pacific
15784,9911,9,9911,IN,Rebekah A.Vazquez,2259.9918,2003-06-17Z,1967-09-04Z,M,75001-100000,F,4,4,Bachelors ,Professional,1,0,Australia,AU,Pacific
15785,13118,9,13118,IN,Edwin NULL.Zhang,2367.0304,2003-06-02Z,1962-04-26Z,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15786,11553,9,11553,IN,Marshall V.Andersen,2273.0118,2003-06-30Z,1962-11-03Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15787,19754,9,19754,IN,Cynthia NULL.Gonzalez,24.96,2003-10-28Z,1961-05-21Z,S,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15788,11538,9,11538,IN,Barbara NULL.Li,2261.9804,2003-06-20Z,1966-03-18Z,S,75001-100000,F,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15789,1736,9,1736,IN,Steve NULL.Schmidt,2196.9718,2003-06-04Z,1966-08-15Z,S,greater than 100000,F,0,0,Graduate Degree,Management,0,2,Australia,AU,Pacific
15790,13449,9,13449,IN,Colin NULL.Xu,526.9804,2003-06-15Z,1960-06-15Z,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15791,19148,9,19148,IN,Megan J.Long,-10.01,2003-09-12Z,1960-09-20Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15792,6466,9,6466,IN,Ernest P.Zhou,-1506.4292,2003-06-06Z,1960-02-10Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15793,15009,9,15009,IN,Renee NULL.Navarro,-2049.0964,2003-06-20Z,1965-04-12Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15794,8478,9,8478,IN,Tonya NULL.Chander,-19,2003-09-24Z,1965-06-21Z,M,75001-100000,F,5,5,Bachelors ,Professional,0,4,Australia,AU,Pacific
15795,15497,9,15497,IN,Diane R.Munoz,89.97,2003-10-15Z,1965-01-16Z,M,75001-100000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15796,13665,9,13665,IN,Edward NULL.Hayes,-34.99,2004-06-26Z,1965-05-11Z,M,75001-100000,M,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15797,14773,9,14773,IN,Isaac NULL.Cox,2339.6804,2003-06-02Z,1965-03-28Z,M,75001-100000,M,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15798,14366,9,14366,IN,Anne NULL.Munoz,-6.01,2003-10-14Z,1964-09-19Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15799,11809,9,11809,IN,Victoria NULL.Anderson,2331.9804,2003-06-15Z,1959-01-12Z,M,75001-100000,F,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15800,6638,9,6638,IN,Alberto L.Serrano,2240.0018,2003-06-02Z,1959-12-11Z,S,75001-100000,M,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15801,16327,9,16327,IN,Katrina NULL.Shen,2327.7018,2003-06-29Z,1963-11-13Z,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15802,8575,9,8575,IN,Bridget NULL.Kumar,2324.9918,2003-06-27Z,1963-04-24Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,2,Australia,AU,Pacific
15803,20311,9,20311,IN,Bradley NULL.Goel,26.69,2004-01-29Z,1962-10-18Z,M,50001-75000,M,5,4,Bachelors ,Professional,0,2,Australia,AU,Pacific
15804,17535,9,17535,IN,Brittney M.Liu,-6.01,2004-06-14Z,1962-08-20Z,M,50001-75000,F,5,4,Bachelors ,Professional,1,2,Australia,AU,Pacific
15805,12162,9,12162,IN,Dawn N.Lin,-6.01,2004-06-11Z,1962-03-02Z,M,50001-75000,F,5,4,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
15806,4955,9,4955,IN,Devin NULL.Allen,63.28,2003-08-30Z,1962-01-06Z,M,50001-75000,M,5,4,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
15807,1737,9,1737,IN,Scot NULL.Schulte,27.6,2003-10-02Z,1961-11-02Z,S,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,Australia,AU,Pacific
15808,18761,9,18761,IN,Natasha NULL.Blanco,270.8936,2003-06-06Z,1961-01-19Z,M,50001-75000,F,5,4,Partial College,Skilled Manual,1,3,Australia,AU,Pacific
15809,6233,9,6233,IN,Christian NULL.Sharma,-32.6,2003-08-26Z,1960-09-15Z,M,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,Australia,AU,Pacific
15810,7637,9,7637,IN,Regina NULL.Kapoor,60.3,2003-10-09Z,1960-09-06Z,M,50001-75000,F,5,4,Partial College,Skilled Manual,0,3,Australia,AU,Pacific
15811,1738,9,1738,IN,Barbara R..Schultz,64.29,2003-10-08Z,1960-05-05Z,M,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,Australia,AU,Pacific
15812,17382,9,17382,IN,Logan NULL.Allen,67.68,2003-11-21Z,1953-10-11Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
15822,8617,9,8617,IN,Damien M.Zhu,27.28,2003-12-24Z,1938-10-19Z,M,25001-50000,M,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15823,8507,9,8507,IN,Sharon M.Tang,24.99,2003-11-16Z,1938-09-24Z,S,50001-75000,F,2,0,Graduate Degree,Management,1,1,Australia,AU,Pacific
15828,13224,9,13224,IN,Robyn O.Ramos,-77.74,2003-11-03Z,1939-11-21Z,M,25001-50000,F,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
15829,13723,9,13723,IN,Devin D.Diaz,-21,2003-11-04Z,1939-05-17Z,S,25001-50000,M,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15830,17363,9,17363,IN,Naomi NULL.Alonso,-1516.4492,2003-06-23Z,1940-02-14Z,M,25001-50000,F,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15831,12714,9,12714,IN,Omar NULL.He,592.6818,2003-06-08Z,1940-02-14Z,M,25001-50000,M,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15832,15945,9,15945,IN,Manuel J.Martinez,-539.9896,2003-06-27Z,1941-04-04Z,S,25001-50000,M,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15833,10370,9,10370,IN,Tabitha NULL.Kovar,-2071.4192,2003-06-13Z,1943-03-24Z,S,50001-75000,F,2,0,Graduate Degree,Management,1,1,Australia,AU,Pacific
16016,20274,9,20274,IN,Bradley L.She,64.96,2004-01-04Z,1944-08-12Z,M,0-25000,M,4,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
16023,13332,9,13332,IN,Willie T.Zhang,88.96,2003-10-14Z,1947-07-17Z,S,0-25000,M,2,1,High School,Skilled Manual,1,2,Australia,AU,Pacific
16025,18313,9,18313,IN,Jorge NULL.Sun,1711.4904,2003-06-06Z,1945-03-07Z,M,0-25000,M,2,1,Partial High School,Clerical,1,2,Australia,AU,Pacific
16026,19594,9,19594,IN,Byron NULL.Jiménez,-348.1064,2003-06-08Z,1946-07-10Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16027,14378,9,14378,IN,Anne NULL.Vazquez,-370.4292,2003-06-10Z,1946-08-15Z,M,25001-50000,F,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16028,14669,9,14669,IN,Cody A.Cooper,-370.4292,2003-06-12Z,1946-01-28Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16029,3472,9,3472,IN,Abby NULL.Patel,-370.4292,2003-06-23Z,1946-11-08Z,M,25001-50000,F,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16030,2620,9,2620,IN,Max A.Martin,66.67,2004-05-01Z,1947-05-21Z,M,0-25000,M,4,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
16031,4735,9,4735,IN,Ian A.Allen,-2049.0964,2003-06-06Z,1947-10-10Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16032,13503,9,13503,IN,Colin NULL.Chavez,12,2003-08-27Z,1948-01-15Z,M,0-25000,M,2,1,Partial High School,Clerical,1,2,Australia,AU,Pacific
16155,7181,9,7181,IN,Joan NULL.Jenkins,369.3936,2003-06-08Z,1969-04-10Z,M,75001-100000,F,4,4,Graduate Degree,Management,1,1,Australia,AU,Pacific
16156,13622,9,13622,IN,Javier A.Hernandez,-2294.9882,2003-06-30Z,1969-09-11Z,M,75001-100000,M,1,0,Graduate Degree,Management,1,0,Australia,AU,Pacific
16157,7320,9,7320,IN,Cindy NULL.Raman,-2319.9896,2003-06-20Z,1969-04-27Z,M,75001-100000,F,1,0,Graduate Degree,Management,0,0,Australia,AU,Pacific
16158,18547,9,18547,IN,Kathleen J.Gomez,-2049.0964,2003-06-09Z,1969-07-21Z,M,75001-100000,F,1,0,Graduate Degree,Management,1,0,Australia,AU,Pacific
16159,4571,9,4571,IN,Mindy NULL.Goldberg,2324.3304,2003-06-24Z,1969-06-21Z,M,75001-100000,F,1,0,Graduate Degree,Management,1,0,Australia,AU,Pacific
16160,18692,9,18692,IN,Erika NULL.Hernandez,-1459.1164,2003-06-12Z,1968-06-20Z,M,50001-75000,F,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
16161,4685,9,4685,IN,Jodi NULL.Deng,542.9718,2003-06-18Z,1968-08-24Z,M,50001-75000,F,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
16162,9224,9,9224,IN,Mackenzie E.Morgan,44.46,2004-01-21Z,1968-09-26Z,S,50001-75000,F,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
16163,13402,9,13402,IN,Willie B.Chande,-1526.4392,2003-06-09Z,1967-12-15Z,S,50001-75000,M,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
16164,20722,9,20722,IN,Amy NULL.Liang,-1484.1064,2003-06-21Z,1967-02-02Z,S,50001-75000,F,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
16165,11438,9,11438,IN,Jenny NULL.Liu,65.88,2004-01-10Z,1967-02-03Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
16166,20559,9,20559,IN,April C.Goel,69.28,2003-08-16Z,1967-08-10Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
16167,4920,9,4920,IN,Devin J.Moore,-0.01,2004-02-17Z,1967-01-06Z,M,50001-75000,M,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
16168,19935,9,19935,IN,Kathryn NULL.Ashe,61.92,2003-08-25Z,1967-09-08Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
16169,17900,9,17900,IN,Dennis NULL.Lin,2285.0018,2003-06-17Z,1967-03-17Z,S,50001-75000,M,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
16170,12767,9,12767,IN,Juan NULL.Rubio,64.29,2004-02-19Z,1966-09-08Z,S,75001-100000,M,5,5,Graduate Degree,Management,1,3,Australia,AU,Pacific
16171,10844,9,10844,IN,Bruce W.Ruiz,31.59,2003-10-08Z,1966-04-06Z,M,75001-100000,M,5,5,Graduate Degree,Management,1,3,Australia,AU,Pacific
16172,18609,9,18609,IN,Janelle NULL.Perez,82.07,2004-02-03Z,1966-10-11Z,S,75001-100000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
16173,19338,9,19338,IN,Cory E.Rana,25.02,2003-08-28Z,1965-01-06Z,M,50001-75000,M,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
16174,14051,9,14051,IN,Melinda NULL.Hernandez,4.46,2003-10-05Z,1965-03-24Z,S,50001-75000,F,3,3,Bachelors ,Professional,0,1,Australia,AU,Pacific
16175,17184,9,17184,IN,Tony M.Shan,30.68,2004-02-12Z,1965-09-05Z,S,50001-75000,M,3,3,Bachelors ,Professional,0,1,Australia,AU,Pacific
16176,9019,9,9019,IN,Michele A.Torres,2285.0018,2003-06-01Z,1968-08-19Z,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
16177,17297,9,17297,IN,Bethany NULL.Nath,61.07,2003-12-05Z,1968-09-10Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
16178,2826,9,2826,IN,Alfredo NULL.Carlson,69.28,2003-10-21Z,1968-11-16Z,M,75001-100000,M,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
16179,2450,9,2450,IN,Jamie NULL.Zhao,65.29,2004-03-18Z,1968-08-22Z,S,75001-100000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
16180,15873,9,15873,IN,Kyle J.Perez,2332.6918,2003-06-29Z,1965-08-22Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
16181,6284,9,6284,IN,Daisy A.Rubio,10.46,2004-04-08Z,1965-06-23Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
16182,13044,9,13044,IN,Louis E.Sun,-21,2003-11-23Z,1964-04-21Z,M,50001-75000,M,3,3,Bachelors ,Professional,1,2,Australia,AU,Pacific
16183,14044,9,14044,IN,Tanya NULL.Carlson,1.7,2003-11-10Z,1964-11-04Z,S,50001-75000,F,3,3,Bachelors ,Professional,1,2,Australia,AU,Pacific
16184,19860,9,19860,IN,Christine NULL.She,27.31,2004-03-31Z,1964-06-06Z,M,50001-75000,F,4,4,Bachelors ,Professional,1,1,Australia,AU,Pacific
16185,9309,9,9309,IN,Grant R.Raji,-24.99,2003-10-29Z,1964-12-13Z,S,50001-75000,M,4,4,Bachelors ,Professional,1,3,Australia,AU,Pacific
16332,13676,9,13676,IN,Joan B.Vazquez,88.66,2004-03-26Z,1948-10-04Z,M,0-25000,F,2,1,Partial High School,Clerical,0,2,Australia,AU,Pacific
16338,11534,9,11534,IN,Barbara NULL.Zhang,36.96,2003-08-01Z,1949-03-18Z,M,0-25000,F,2,1,Partial High School,Clerical,1,2,Australia,AU,Pacific
16339,4304,9,4304,IN,Seth A.Davis,-1120.4882,2003-06-26Z,1950-05-02Z,M,25001-50000,M,3,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16341,11319,9,11319,IN,Lacey E.Raji,48.68,2004-03-20Z,1951-11-26Z,M,25001-50000,F,3,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
16342,2589,9,2589,IN,Gregory NULL.Jai,86.46,2004-05-29Z,1951-04-09Z,M,25001-50000,M,3,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
16343,20073,9,20073,IN,Joel E.Malhotra,31.69,2003-12-09Z,1951-08-24Z,M,25001-50000,M,3,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
16345,2558,9,2558,IN,Francis NULL.Ramos,-3008.29,2001-07-23Z,1953-10-24Z,M,25001-50000,M,3,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
16346,15698,9,15698,IN,Marc NULL.Navarro,30.68,2003-10-18Z,1953-06-14Z,M,25001-50000,M,3,0,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
16347,9511,9,9511,IN,Raul E.Sharma,-1245.99,2001-07-29Z,1953-06-03Z,M,50001-75000,M,2,0,Graduate Degree,Management,1,2,Australia,AU,Pacific
16348,11118,9,11118,IN,Roy NULL.Raman,2269.99,2001-07-19Z,1954-07-04Z,M,75001-100000,M,2,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
16349,7910,9,7910,IN,Levi NULL.Sai,-3578.27,2001-07-28Z,1954-04-15Z,S,75001-100000,M,2,0,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
16350,3860,9,3860,IN,Fernando NULL.Thompson,-1261.3,2001-07-26Z,1954-02-14Z,S,75001-100000,M,2,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
16351,4916,9,4916,IN,Martha C.Xu,-3578.27,2001-07-03Z,1954-07-07Z,S,75001-100000,F,2,0,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
16352,2674,9,2674,IN,Tiffany E.Gao,2354.32,2001-07-16Z,1954-08-06Z,S,75001-100000,F,2,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
16480,17310,9,17310,IN,Alan NULL.Zhou,1.97,2003-12-30Z,1949-02-08Z,M,0-25000,M,2,1,Partial High School,Clerical,1,2,Australia,AU,Pacific
16481,12505,9,12505,IN,Madison J.Bryant,51.94,2004-04-02Z,1949-06-17Z,S,0-25000,F,2,1,Partial High School,Clerical,1,2,Australia,AU,Pacific
16482,10375,9,10375,IN,Tabitha E.Arthur,1105.49,2001-07-14Z,1950-05-15Z,M,25001-50000,F,3,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16483,19122,9,19122,IN,Warren S.Jai,-539.99,2001-07-05Z,1950-10-17Z,M,25001-50000,M,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
16484,2560,9,2560,IN,Dustin A.Lal,-2983.3,2001-07-22Z,1950-02-07Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16486,15502,9,15502,IN,Rachael R.Madan,53.67,2003-09-02Z,1951-05-16Z,M,25001-50000,F,3,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
16487,19280,9,19280,IN,Brianna K.Griffin,0.97,2003-12-10Z,1951-05-17Z,S,25001-50000,F,3,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
16488,20100,9,20100,IN,Joel C.Rodriguez,96.43,2003-09-20Z,1951-04-28Z,M,25001-50000,M,3,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
16489,7884,9,7884,IN,Frederick J.Garcia,61.46,2003-09-17Z,1951-07-06Z,M,25001-50000,M,3,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
16492,6768,9,6768,IN,Theodore M.Sanz,51.97,2004-05-02Z,1952-03-24Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
16493,15377,9,15377,IN,Brenda L.Fernandez,511,2001-07-16Z,1953-11-05Z,M,25001-50000,F,3,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
16494,6880,9,6880,IN,Jordyn NULL.Simmons,2367.03,2001-07-27Z,1954-11-25Z,S,75001-100000,F,2,0,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
16495,13787,9,13787,IN,Monique NULL.Ramos,2315.98,2001-07-21Z,1954-08-08Z,S,75001-100000,F,2,0,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
16496,12207,9,12207,IN,Dawn R.Tang,-1218.29,2001-07-27Z,1954-05-18Z,S,75001-100000,F,2,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
16514,15940,9,15940,IN,Manuel A.Fernandez,1165.49,2001-07-13Z,1980-01-11Z,S,0-25000,M,0,0,Partial College,Manual,1,1,Australia,AU,Pacific
16515,15798,9,15798,IN,Troy NULL.Sai,-2457.78,2001-07-20Z,1980-02-04Z,M,0-25000,M,0,0,Partial College,Manual,0,1,Australia,AU,Pacific
16516,4351,9,4351,IN,Melvin NULL.She,-2457.78,2001-07-21Z,1980-07-27Z,M,0-25000,M,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16517,16362,9,16362,IN,Katrina M.Raji,-1120.49,2001-07-03Z,1976-03-19Z,M,0-25000,F,1,1,High School,Manual,1,0,Australia,AU,Pacific
16518,17360,9,17360,IN,Krystal NULL.Holt,-1120.49,2001-07-18Z,1976-06-19Z,S,0-25000,F,1,1,High School,Manual,0,0,Australia,AU,Pacific
16519,3645,9,3645,IN,Yolanda NULL.Chander,-2457.78,2001-07-27Z,1976-08-14Z,S,0-25000,F,1,1,High School,Manual,0,0,Australia,AU,Pacific
16520,16488,9,16488,IN,Misty NULL.Raji,1141.49,2001-07-07Z,1976-10-23Z,M,0-25000,F,1,1,High School,Manual,1,0,Australia,AU,Pacific
16521,8440,9,8440,IN,Tonya L.She,-1120.49,2001-07-23Z,1979-08-11Z,S,0-25000,F,1,1,High School,Manual,0,0,Australia,AU,Pacific
16522,16300,9,16300,IN,Casey NULL.Pal,-3578.27,2001-07-10Z,1979-07-05Z,M,0-25000,F,1,1,High School,Manual,1,0,Australia,AU,Pacific
16523,17649,9,17649,IN,Sandra C.Huang,-1120.49,2001-07-25Z,1979-01-11Z,M,0-25000,F,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16524,6665,9,6665,IN,Damien NULL.Huang,-2457.78,2001-07-19Z,1979-07-24Z,M,0-25000,M,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16525,4926,9,4926,IN,Martha NULL.Liang,-2457.78,2001-07-17Z,1978-05-25Z,M,0-25000,F,0,0,Bachelors ,Clerical,0,0,Australia,AU,Pacific
16526,10934,9,10934,IN,Arthur L.Perez,-2433.29,2001-07-19Z,1978-10-25Z,S,0-25000,M,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16527,19328,9,19328,IN,Cory O.Arun,1066.5,2001-07-11Z,1978-06-20Z,S,0-25000,M,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16528,7498,9,7498,IN,Dominique NULL.Garcia,-3578.27,2001-07-27Z,1978-08-25Z,S,0-25000,F,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16529,14487,9,14487,IN,Jonathon R.Gutierrez,-2457.78,2001-07-05Z,1977-07-28Z,M,0-25000,M,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
16605,3348,9,3348,IN,Toni NULL.Randall,26.69,2003-09-12Z,1975-11-10Z,M,50001-75000,F,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
